X,Y,OBJECTID,vendor_number,name,dba,address_1,address_2,address_city,address_state,address_zip,start_date,exp_date,entity,business_type,cbe_mbe,cbe_wbe,cbe_dbe,dvbe,in_lac,sup_dist,spa
6501190.79441381,1839303.37317897,573,197712,TZUNU,,2821 BOULDER ST,,LOS ANGELES,CA,90033-3113,2020/08/04 00:00:00+00,2022/08/31 00:00:00+00,,,Yes,No,No,No,Yes,District 1,SPA 4 - Metro
6462032.96360889,1839583.26402339,574,197678,AMARA KQM PRODUCTS LLC,,1409 S VICTORIA AVE,,LOS ANGELES,CA,90019-4249,2020/09/04 00:00:00+00,2022/09/30 00:00:00+00,Limited Liability Company,Wholesale,Yes,Yes,No,No,Yes,District 2,SPA 4 - Metro
6476688.13082081,1762744.56140189,575,197808,GLOBAL ASR CONSULTING INC.,,21238 KINARD AVE,,CARSON,CA,90745-1413,2020/08/10 00:00:00+00,2022/08/31 00:00:00+00,Corporation,Services,Yes,No,Yes,No,Yes,District 2,SPA 8 - South Bay
6472391.60430889,1821418.03132506,576,197789,"BRYTE SAVINGS, LLC",,1121 W 51ST ST,,LOS ANGELES,CA,90037-3417,2020/08/07 00:00:00+00,2022/08/07 00:00:00+00,Limited Liability Company,Manufacturing,Yes,No,Yes,No,Yes,District 2,SPA 6 - South
6455026.88838223,1824230.73665765,577,164061,GREGORY EVERETT,DBA ULTRA WAVE MEDIA,4433 S DON TOMASO DR #6,,LOS ANGELES,CA,90008,2019/11/15 00:00:00+00,2021/11/15 00:00:00+00,Partnerships,Services,Yes,Yes,Yes,No,Yes,District 2,SPA 6 - South
6451793.51197498,1818149.20879447,578,197850,ENLIGHTENED RESOURCE SERVICES INC,,4859 W SLAUSON AVE # 334,,LOS ANGELES,CA,90056-1290,2021/06/07 00:00:00+00,2023/06/30 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 2,SPA 6 - South
6383792.98459047,1895466.26643039,579,197855,"A2Z NATIONWIDE SECURITY, INC",,7108 DE SOTO AVE STE 101D,,CANOGA PARK,CA,91303-3209,2021/02/08 00:00:00+00,2023/02/28 00:00:00+00,Sole Proprietorships,Services,Yes,No,Yes,No,Yes,District 3,SPA 2 - San Fernando
6524388.98095697,1756014.38621397,580,198007,TURPIN LANDSCAPING & CONSTRUCTION,,5613 E FLAGSTONE ST,,LONG BEACH,CA,90808-3638,2020/09/04 00:00:00+00,2022/09/30 00:00:00+00,Corporation,Contractors / Construction,No,Yes,No,No,Yes,District 4,SPA 8 - South Bay
6381049.20825389,1890239.27130698,581,198044,GARMON ENVIRONMENTAL SOLUTIONS INC,,6320 CANOGA AVE FL 15,,WOODLAND HLS,CA,91367-2563,2020/10/16 00:00:00+00,2022/10/31 00:00:00+00,Corporation,Retail,Yes,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6483831.24809621,1840107.72491673,582,198120,LANDRYS ELITE LIMITED LIABILITY COMPANY,,626 WILSHIRE BLVD STE 410,,LOS ANGELES,CA,90017-2915,2020/08/31 00:00:00+00,2022/08/31 00:00:00+00,Sole Proprietorships,Services,Yes,Yes,No,No,Yes,District 1,SPA 4 - Metro
6598382.75915022,1819995.81468131,583,198132,TRICELLUSA,,19381 HERITAGE PL,,ROWLAND HGHTS,CA,91748-2354,2020/08/31 00:00:00+00,2022/08/31 00:00:00+00,Sole Proprietorships,Services,Yes,No,No,No,Yes,District 1,SPA 3 - San Gabriel
6472869.3805843,1814730.09030464,584,197953,FLORENCE SALEH,FLORENCE AVOGNON'S SEE BEYOND EDUCATIONAL CONSUTLING,1029 W 67TH ST,,LOS ANGELES,CA,90044-5231,2020/09/25 00:00:00+00,2022/09/30 00:00:00+00,Sole Proprietorships,Services,Yes,Yes,No,No,Yes,District 2,SPA 6 - South
6464387.04453063,1734226.34416023,585,198080,B2B GLOBAL HUB LLC,,2435 COLT RD,,RCH PALOS VRD,CA,90275-6576,2020/09/04 00:00:00+00,2022/09/30 00:00:00+00,,,Yes,Yes,No,No,Yes,District 4,SPA 8 - South Bay
6492020.9131473,1855277.68998356,586,198136,CARRIE A SUTKIN,URBAN ASSESSMENT PLANNERS,2438 GATEWOOD ST,,LOS ANGELES,CA,90031-1236,2021/02/22 00:00:00+00,2023/02/28 00:00:00+00,,,No,Yes,No,No,Yes,District 1,SPA 4 - Metro
6525140.01324755,1883996.79461873,587,198209,FWD CONSULTING LLC,,1443 E WASHINGTON BLVD # 652,,PASADENA,CA,91104-2650,2020/11/02 00:00:00+00,2022/10/31 00:00:00+00,Limited Liability Company,Services,No,No,Yes,No,Yes,District 5,SPA 3 - San Gabriel
6443578.17046605,1824542.51228081,588,198145,"BURTON ENGINEERING CONSULTING GROUP, INC.",,5001 STONEY CREEK RD UNIT 453,,CULVER CITY,CA,90230-8453,2020/10/13 00:00:00+00,2022/10/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,Yes,No,Yes,District 2,SPA 5 - West
6443378.27650888,1837188.28259289,589,197900,PRECEDO MANAGEMENT INC,,9124 W 24TH ST,,LOS ANGELES,CA,90034-1941,2020/08/10 00:00:00+00,2022/08/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 3,SPA 5 - West
6441423.92838347,1784031.32132173,590,198594,"MICHELLE EHRLICH, MD INC.",,2319 N SEPULVEDA BLVD,,MANHATTAN BCH,CA,90266-2911,2020/10/01 00:00:00+00,2022/10/31 00:00:00+00,Corporation,Health Care,No,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6489786.57968947,1770273.37245972,591,198627,"AMERICAN TRAFFIC BARRICADE & SAFETY COMPANY, INC.",,19206 KEMP AVE,,CARSON,CA,90746-2839,2020/10/02 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Contractors / Construction,No,No,No,Yes,Yes,District 2,SPA 8 - South Bay
6489786.57968947,1770273.37245972,592,198627,"AMERICAN TRAFFIC BARRICADE & SAFETY COMPANY, INC.",,19206 KEMP AVE,,CARSON,CA,90746-2839,2021/01/06 00:00:00+00,2023/01/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,Yes,No,Yes,District 2,SPA 8 - South Bay
6479572.8317443,1775870.64046465,593,198332,"ETR CONSULTANTS, LLC",,335 E ALBERTONI ST STE 200-525,,CARSON,CA,90746-1425,2021/01/19 00:00:00+00,2023/01/31 00:00:00+00,Sole Proprietorships,Services,Yes,Yes,Yes,No,Yes,District 2,SPA 8 - South Bay
6563509.47751898,1799059.01337914,594,198713,AGUILAR & CALDERON CORPORATION,,15738 YERMO ST,,WHITTIER,CA,90603-2447,2020/10/13 00:00:00+00,2022/10/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 4,SPA 7 - East
6515061.8414748,1852676.79361056,595,169786,GREEN BUILDING CORPORATION,,955 S MERIDIAN AVE,,ALHAMBRA,CA,91803-1249,2021/01/04 00:00:00+00,2023/03/10 00:00:00+00,Corporation,Contractors / Construction,No,No,Yes,No,Yes,District 1,SPA 3 - San Gabriel
6461148.37679538,1824596.7782484,596,198518,SLA MEDICAL SUPPLY PPE & DS SERVICES,,4305 DEGNAN BLVD STE 105,,LOS ANGELES,CA,90008-4949,2020/10/02 00:00:00+00,2022/10/31 00:00:00+00,Sole Proprietorships,Retail,Yes,Yes,No,No,Yes,District 2,SPA 6 - South
6490697.02668747,1839246.1269024,597,198862,NCA STUDIO INC.,,923 E 3RD ST STE 108,,LOS ANGELES,CA,90013-1867,2021/01/25 00:00:00+00,2023/01/31 00:00:00+00,Corporation,Services,No,Yes,No,No,Yes,District 1,SPA 4 - Metro
6575343.7366588,1815513.25704539,598,198697,"BRAMBLE OPPORTUNITIES, LLC",,2834 PUNTA DEL ESTE DR,,HACIENDA HTS,CA,91745-6624,2021/02/22 00:00:00+00,2023/02/28 00:00:00+00,Limited Liability Company,Housing & Lodging,Yes,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6430166.4029983,1906892.77572957,599,199110,RIGOBERTO SANCHEZ,RISAN GOVERNMENT SOLUTIONS,13857 BROMWICH ST,,ARLETA,CA,91331-6120,2021/01/05 00:00:00+00,2022/12/31 00:00:00+00,Sole Proprietorships,Services,No,No,No,Yes,Yes,District 3,SPA 2 - San Fernando
6486457.62473322,2059663.88422872,600,198814,ACQUISITION PROCUREMENT SOURCING LLC,,6711 ANDOVER AVE,,LANCASTER,CA,93536-1254,2020/11/10 00:00:00+00,2023/09/24 00:00:00+00,Limited Liability Company,Wholesale,No,No,No,Yes,Yes,District 5,SPA 1 - Antelope Valley
6442904.20888747,1814288.8989298,601,199261,ESSENTIAL BUSINESS & WORKFORCE SERVICES,,6080 CENTER DR # 6,,LOS ANGELES,CA,90045-9209,2020/11/10 00:00:00+00,2022/11/30 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 2,SPA 5 - West
6513574.08887288,1883473.61259423,602,198980,"TITAN DISPOSAL CO., INC",,1270 LINCOLN AVE STE 400,,PASADENA,CA,91103-2468,2021/05/07 00:00:00+00,2023/05/31 00:00:00+00,Corporation,Contractors / Construction,No,No,Yes,No,Yes,District 5,SPA 3 - San Gabriel
6443878.48154522,1851712.41857082,603,172586,CREELMAN INC.,,9040 RANGELY AVENUE,,WEST HOLLYWOOD,CA,90048,2019/12/19 00:00:00+00,2021/12/19 00:00:00+00,Corporation,Services,No,No,Yes,No,Yes,District 3,SPA 4 - Metro
6480261.68994664,1805397.58141065,604,199523,BONNIES COMMERCIAL CLEANING,,331 E 92ND ST,,LOS ANGELES,CA,90003-3822,2020/12/09 00:00:00+00,2022/12/31 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 2,SPA 6 - South
6529749.23434405,1866916.06204797,605,155669,"RAMOS CONSULTING SERVICES, INC",,2275 HUNTINGTON DR. #448,,SAN MARINO,CA,91108,2021/05/18 00:00:00+00,2023/05/31 00:00:00+00,Corporation,Services,No,No,Yes,No,Yes,District 5,SPA 3 - San Gabriel
6394919.01023863,1922626.09432848,606,199514,DAYE ENTERPRISES,,19200 INDEX ST UNIT 4,,PORTER RANCH,CA,91326-1664,2021/02/02 00:00:00+00,2023/02/28 00:00:00+00,Corporation,"Garment, Apparel & Textile Mfg",Yes,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6481896.25459088,1840936.12713131,607,199662,YML PORTABLE RESTROOMS LLC,,1055 W 7TH ST # 33,,LOS ANGELES,CA,90017-2577,2020/12/23 00:00:00+00,2022/12/31 00:00:00+00,Limited Liability Company,Services,Yes,No,No,No,Yes,District 1,SPA 4 - Metro
6464405.87487355,1803572.29700348,608,199312,PERFORMANCE SMP LLC.,,9630 S 4TH AVE,,INGLEWOOD,CA,90305-3234,2020/12/09 00:00:00+00,2022/12/31 00:00:00+00,Limited Liability Company,Services,Yes,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6428017.24489506,1817857.05485123,609,199744,TENDER TOUCH NURSING GROUP PC (CORP),,13428 MAXELLA AVE # 833,,MARINA DL REY,CA,90292-5620,2021/01/06 00:00:00+00,2023/01/31 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 2,SPA 5 - West
6495116.04967356,1781011.6154189,610,199413,SCREAMIN EAGLE SERVICES INC.,,1119 S ALAMEDA ST,,COMPTON,CA,90220,2021/03/30 00:00:00+00,2023/03/31 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 2,SPA 6 - South
6460764.84048897,1805643.71083964,611,199815,"COMMERCIAL CONNECTION, INC",,3607 W MEDICI LN,,INGLEWOOD,CA,90305-1882,2021/01/07 00:00:00+00,2023/01/31 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6456314.00260589,1755146.96209581,612,199914,CADENCE INDUSTRIES INC,,3535 LOMITA BLVD STE B,,TORRANCE,CA,90505-5029,2021/03/19 00:00:00+00,2022/03/31 00:00:00+00,Corporation,Services,No,No,No,Yes,Yes,District 4,SPA 8 - South Bay
6487155.80640772,1767081.15115389,613,199908,"ASIAN STAR CONTRACTING SERVICES, LLC",,1528 E CYRENE DR,,CARSON,CA,90746-3102,2021/03/30 00:00:00+00,2024/03/10 00:00:00+00,Limited Liability Company,Services,No,No,No,Yes,Yes,District 2,SPA 8 - South Bay
6392841.9343403,1992228.89508323,614,199928,ORANGE WILLIAMS REALTY,,23939 FRANCISCO WAY,,VALENCIA,CA,91354-1532,2021/03/05 00:00:00+00,2023/03/31 00:00:00+00,,,No,Yes,No,No,Yes,District 5,SPA 2 - San Fernando
6524042.93538922,1779674.88744931,615,199916,JOBPLUG LLC,,9835 FLOWER ST # 5149,,BELLFLOWER,CA,90706-5450,2021/01/06 00:00:00+00,2023/01/31 00:00:00+00,,,No,Yes,No,No,Yes,District 4,SPA 7 - East
6448328.77513805,1791945.54696307,616,174954,ROSE-FIELD INC.,,5321 OCEAN UNIT 102,,HAWTHORNE,CA,90250,2020/08/01 00:00:00+00,2021/12/31 00:00:00+00,,,No,No,No,Yes,Yes,District 2,SPA 8 - South Bay
6528236.13500805,1824300.3910459,617,178641,"DIEGO'S AUTO REPAIR, INC",,812 TRUCK WAY,,MONTEBELLO,CA,90640,2019/10/04 00:00:00+00,2021/10/04 00:00:00+00,Corporation,Car Wash / Auto / Vehicle,Yes,No,Yes,No,Yes,District 1,SPA 7 - East
6483973.01093605,1841792.02994706,618,177411,"PPM GROUP, INC.",,445 S FIGUEROA ST STE 3100,,LOS ANGELES,CA,90071-1635,2019/10/04 00:00:00+00,2021/10/04 00:00:00+00,Corporation,Services,No,Yes,No,No,Yes,District 1,SPA 4 - Metro
6623321.50914139,1843119.56338122,619,157929,"AP ENGINEERING AND TESTING, INC.",,2607 POMONA BLVD,,POMONA,CA,91768,2021/07/09 00:00:00+00,2024/02/22 00:00:00+00,Corporation,Services,Yes,No,Yes,No,Yes,District 1,SPA 3 - San Gabriel
6494778.1418848,1751241.93184814,620,173436,"BHC CRANE, LLC",,2190 W WILLOW ST,,LONG BEACH,CA,90810-3042,2021/03/04 00:00:00+00,2023/03/31 00:00:00+00,Limited Liability Company,Contractors / Construction,No,Yes,No,No,Yes,District 4,SPA 8 - South Bay
6422526.18041788,1816822.16420448,621,157627,"LAND DESIGN SERVICES, INC",,578 WASHINGTON BLVD # 743,,MARINA DL REY,CA,90292-5442,2020/03/09 00:00:00+00,2022/03/09 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 3,SPA 5 - West
6435453.03448538,1792842.73644164,622,180050,"V-SOLUTIONS CONSULTING, LLC",,219 MAIN ST # 191,,EL SEGUNDO,CA,90245-3804,2020/08/04 00:00:00+00,2022/08/31 00:00:00+00,,,Yes,No,No,No,Yes,District 2,SPA 8 - South Bay
6485335.45637389,1841498.59713498,623,183409,"PEREZ CONSTRUCTION GROUP, INC.",,355 S GRAND AVE STE 2450,,LOS ANGELES,CA,90071-9500,2021/07/12 00:00:00+00,2023/07/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,Yes,No,Yes,District 1,SPA 4 - Metro
6478714.24717538,1833965.40452422,624,182260,"MIRANDA LOGISTICS ENTERPRISE, INC.",,2202 S FIGUEROA ST. #437,,LOS ANGELES,CA,90007,2021/04/22 00:00:00+00,2023/04/30 00:00:00+00,,,No,No,Yes,No,Yes,District 1,SPA 4 - Metro
6650319.72548606,1866599.41766815,625,182445,"STEELMAN BUILD & CONSTRUCTION, INC.",,2058 N MILLS AVE NUM 224,,CLAREMONT,CA,91711,2019/11/25 00:00:00+00,2021/11/25 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6446362.01988523,1786925.53338106,626,184897,ADVETAGE SOLUTIONS LLC,,2381 ROSECRANS AVE STE 110,,EL SEGUNDO,CA,90245,2021/06/11 00:00:00+00,2021/09/30 00:00:00+00,,,No,No,No,Yes,Yes,District 2,SPA 8 - South Bay
6571338.14558864,1834314.21091323,627,182417,"NH ENVIRONMENTAL, INC.",,229 N. CALIFORNIA AVE,,CITY OF INDUSTRY,CA,91744,2021/05/01 00:00:00+00,2022/04/30 00:00:00+00,Corporation,Contractors / Construction,No,No,No,Yes,Yes,District 1,SPA 3 - San Gabriel
6620349.49704081,1859888.87531498,628,184924,ROW TRAFFIC SAFETY INC,,140 E. ARROW HWY.,,SAN DIMAS,CA,91773,2019/11/20 00:00:00+00,2021/11/20 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6446590.4036148,1765138.80300447,629,184047,"MCALISTER LAW, A PROFESSIONAL LAW CORPORATION",,116 S JUANITA AVE B,,REDONDO BEACH,CA,90277,2020/08/25 00:00:00+00,2023/06/18 00:00:00+00,,,No,No,No,Yes,Yes,District 2,SPA 8 - South Bay
6578911.54251531,1860860.02855639,630,188498,WEST COAST TELECOM INC.,,5141 AZUSA CANYON RD,,BALDWIN PARK,CA,91706-1833,2021/05/25 00:00:00+00,2023/05/25 00:00:00+00,,,Yes,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6650319.72548606,1866599.41766815,631,184952,"JUVIV, INCORPORATED",,2058 N MILLS AVE # 224,,CLAREMONT,CA,91711-2812,2019/11/14 00:00:00+00,2021/11/14 00:00:00+00,Corporation,Retail,Yes,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6494419.9614988,1809916.96049523,632,188787,"PLATINUM RIGS & SOLUTIONS, INC",,2729 3/4 CUDAHY ST,,HUNTINGTON PK,CA,90255-6824,2021/01/06 00:00:00+00,2023/01/31 00:00:00+00,Corporation,Transportation,Yes,No,No,No,Yes,District 4,SPA 7 - East
6619213.93730405,1823307.65746707,633,185736,"EDUCATION WORKS CONSULTING FIRM, INC.",,1142 S DIAMOND BAR BLVD STE 834,,DIAMOND BAR,CA,91765-2203,2020/01/24 00:00:00+00,2022/01/24 00:00:00+00,,,Yes,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6439726.15126722,1833650.01900014,634,189307,STC INTERPRETING,,9854 NATIONAL BLVD # 359,,LOS ANGELES,CA,90034-2713,2019/11/07 00:00:00+00,2021/11/07 00:00:00+00,Partnerships,Services,Yes,Yes,No,No,Yes,District 3,SPA 5 - West
6521660.59632188,1872165.99642998,635,190102,"GLOBAL URBAN STRATEGIES, INC.",,530 S LAKE AVE # 478,,PASADENA,CA,91101-3515,2021/04/01 00:00:00+00,2022/03/31 00:00:00+00,Corporation,Services,No,No,No,Yes,Yes,District 5,SPA 3 - San Gabriel
6511723.23660347,2068020.1713219,636,184937,GIDEONFLY ENTERTAINMENT LLC,,2010 WEST AVENUE K #438,,LANCASTER,CA,93536-6827,2020/05/05 00:00:00+00,2022/02/28 00:00:00+00,Limited Liability Company,Services,No,No,No,Yes,Yes,District 5,SPA 1 - Antelope Valley
6485075.36076547,1838446.21446022,637,189340,"OMGIVNING, INC.",,724 S SPRING ST # 501,,LOS ANGELES,CA,90014-2936,2019/08/20 00:00:00+00,2021/08/20 00:00:00+00,Corporation,Services,No,Yes,Yes,No,Yes,District 1,SPA 4 - Metro
6449442.03472255,1798031.4002769,638,192238,ARCHITECTURAL UNLIMITED BUILDING COMPANY,,11222 S LA CIENEGA BLVD STE 428,,INGLEWOOD,CA,90304-1104,2020/05/14 00:00:00+00,2022/05/14 00:00:00+00,Corporation,Contractors / Construction,No,No,Yes,No,Yes,District 2,SPA 8 - South Bay
6445145.43373571,1849284.31581548,639,192409,AUBREY V ABUANA,AUBREY VILLAREGUEZ ABUANA,320 S CLARK DR APT 104,,LOS ANGELES,CA,90048-3218,2020/10/23 00:00:00+00,2022/10/31 00:00:00+00,,,Yes,Yes,No,No,Yes,District 3,SPA 4 - Metro
6399632.34661247,1911779.94476098,640,190206,E STORY PRODUCTIONS,,9575 RESEDA BLVD APT 152,,NORTHRIDGE,CA,91324-2368,2019/09/13 00:00:00+00,2021/09/13 00:00:00+00,Partnerships,Services,Yes,Yes,Yes,No,Yes,District 3,SPA 2 - San Fernando
6515185.08827555,1740635.40745756,641,191381,NEXT LEVEL HVAC ENERGY MANAGEMENT SYSTEMS,,3350 E 7TH ST # 505,,LONG BEACH,CA,90804-5003,2019/08/20 00:00:00+00,2021/08/20 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 4,SPA 8 - South Bay
6475495.91010813,1855877.77047631,642,193842,KANTARA LLC,,1125 1/2 N HOOVER ST,,LOS ANGELES,CA,90029-2007,2019/12/04 00:00:00+00,2021/12/04 00:00:00+00,,,No,Yes,No,No,Yes,District 1,SPA 4 - Metro
6519785.97244647,1873554.61569998,643,194217,VECTOR STRATEGIES,,295 S MADISON AVE APT 4,,PASADENA,CA,91101-2870,2020/01/29 00:00:00+00,2022/01/29 00:00:00+00,,,Yes,No,No,No,Yes,District 5,SPA 3 - San Gabriel
6456424.81472021,1813582.23269223,644,194066,HOME HERITAGE OF AMERICA,,1005 WELTON WAY,,INGLEWOOD,CA,90302-2536,2020/01/06 00:00:00+00,2022/01/06 00:00:00+00,Corporation,Car Wash / Auto / Vehicle,Yes,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6481017.48895997,1848037.28976622,645,195482,RELIABLE HOUSEKEEPER,,433 1/2 N WESTLAKE AVE,,LOS ANGELES,CA,90026-6358,2020/05/13 00:00:00+00,2022/05/13 00:00:00+00,Partnerships,Services,Yes,Yes,No,No,Yes,District 1,SPA 4 - Metro
6556318.25568096,2031503.58359405,646,196208,DAJ LLC,,38132 PIONEER DR,,PALMDALE,CA,93552-3445,2020/07/20 00:00:00+00,2022/07/31 00:00:00+00,,,Yes,No,No,No,Yes,District 5,SPA 1 - Antelope Valley
6447570.7264573,1740782.04627189,647,194342,MISSIONQUEST INC,,46 PENINSULA CTR STE E,,RLLNG HLS EST,CA,90274-3562,2020/07/22 00:00:00+00,2023/01/15 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 4,SPA 8 - South Bay
6485621.93480356,1840483.37574023,648,196209,BETTER WORLD GROUP ADVISORS,,448 S HILL ST STE 1112,,LOS ANGELES,CA,90013-1128,2020/07/22 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Services,Yes,Yes,Yes,No,Yes,District 1,SPA 4 - Metro
6512571.7086598,1817285.83945823,649,193341,XYPLES LLC,,5800 S EASTERN AVE STE 500,,COMMERCE,CA,90040-4033,2020/03/12 00:00:00+00,2022/03/12 00:00:00+00,Limited Liability Company,Services,No,No,Yes,No,Yes,District 4,SPA 7 - East
6485676.70437905,1849883.42518157,650,196419,ZENCAP,,1338 1/2 DOUGLAS ST,,LOS ANGELES,CA,90026-3443,2021/02/08 00:00:00+00,2023/02/28 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 1,SPA 4 - Metro
6536955.05982739,1845178.66457798,651,193681,LC ELECTRICAL AND LIGHTING CORP,,8610 GARVEY AVE,,ROSEMEAD,CA,91770-3201,2020/07/23 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Contractors / Construction,No,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6532529.13003097,1766294.97556089,652,196274,T P R K COMPANY,,11138 DEL AMO BLVD,,LAKEWOOD,CA,90715-1103,2020/05/06 00:00:00+00,2021/07/31 00:00:00+00,Corporation,Contractors / Construction,No,No,No,Yes,Yes,District 4,SPA 7 - East
6451670.34981972,1844184.06026798,653,196433,SYRENITY CONSULTING,,950 S FAIRFAX AVE APT 140,,LOS ANGELES,CA,90036-5599,2020/09/25 00:00:00+00,2022/09/30 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 2,SPA 4 - Metro
6560755.1930013,1875058.00114465,654,196399,J.A. URBAN INC.,,702 S PRIMROSE AVE,,MONROVIA,CA,91016-3436,2020/05/09 00:00:00+00,2022/03/31 00:00:00+00,Corporation,Contractors / Construction,No,No,No,Yes,Yes,District 5,SPA 3 - San Gabriel
6426974.42513031,1840666.1417789,655,197615,MAGNOVA CONSULTANT,,1609 S BENTLEY AVE APT 3,,LOS ANGELES,CA,90025-3580,2020/07/24 00:00:00+00,2022/07/31 00:00:00+00,Sole Proprietorships,Services,No,Yes,No,No,Yes,District 3,SPA 5 - West
6481057.94622813,1833815.23323664,656,197501,"POWERED BY PRO SE, LLC",,1933 S BROADWAY # 11,,LOS ANGELES,CA,90007-4501,2020/07/24 00:00:00+00,2022/07/31 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 2,SPA 4 - Metro
6619335.28811122,1833538.99395972,657,197340,KENYA'S HAIR CREATIONS LLC,,570 N DIAMOND BAR BLVD,,DIAMOND BAR,CA,91765-1007,2020/07/23 00:00:00+00,2022/07/31 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6456699.52316031,1858200.24745864,658,198614,AMY C COX,MR. COX,7190 W SUNSET BLVD # 44,,LOS ANGELES,CA,90046-4415,2020/10/02 00:00:00+00,2022/10/31 00:00:00+00,Sole Proprietorships,Services,No,Yes,No,No,Yes,District 3,SPA 4 - Metro
6444909.3459533,1844233.71600856,659,198634,TRIGO NETWORKS LLC,,8889 W OLYMPIC BLVD STE 1017,,BEVERLY HILLS,CA,90211-3628,2020/10/02 00:00:00+00,2022/10/31 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 3,SPA 5 - West
6600702.37524588,1853725.42373115,660,198279,PROED CONSULTING AND STAFFING,,964 E BADILLO ST # 2027,,COVINA,CA,91724-2950,2020/09/11 00:00:00+00,2022/06/10 00:00:00+00,Sole Proprietorships,Services,No,No,Yes,No,Yes,District 1,SPA 3 - San Gabriel
6504658.36162564,1894854.09377022,661,196952,BLOOM TRANSPORTATION INC,,466 FOOTHILL BLVD # 401,,LA CANADA FLT,CA,91011-3518,2020/06/16 00:00:00+00,2022/04/30 00:00:00+00,Corporation,Transportation,No,No,No,Yes,Yes,District 5,SPA 2 - San Fernando
6466176.09082131,1799785.79112506,662,199971,LOTUS DESIGNS LLC,,2041 W 109TH ST,,LOS ANGELES,CA,90047-4608,2021/01/07 00:00:00+00,2023/01/31 00:00:00+00,Limited Liability Company,Manufacturing,Yes,Yes,Yes,No,Yes,District 2,SPA 8 - South Bay
6517581.23801081,1793363.83710548,663,200183,PUZZLE SOLVERS TRANSPORTAION,,8408 IMPERIAL HWY,,DOWNEY,CA,90242-3833,2021/04/21 00:00:00+00,2023/04/30 00:00:00+00,,,Yes,Yes,No,No,Yes,District 4,SPA 7 - East
6472929.26104197,1793889.65954465,664,200156,"ENTREPRENEURIAL STUDIES GROUP, LLC",,1017 W 123RD ST,,LOS ANGELES,CA,90044-2927,2021/02/02 00:00:00+00,2023/02/28 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6464176.25558214,1808068.68958548,665,200099,NAIL & HAMMER CONSTRUCTION CORO,,2521 W MANCHESTER BLVD,,INGLEWOOD,CA,90305-2519,2021/02/05 00:00:00+00,2023/02/28 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 2,SPA 8 - South Bay
6400281.50673147,1988102.55031756,666,200244,LISTEN WITHIN TO WIN LLC,,27628 CHERRY CREEK DR,,SANTA CLARITA,CA,91354-1350,2021/03/01 00:00:00+00,2023/03/01 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 5,SPA 2 - San Fernando
6542632.82176581,1792437.47183223,667,200286,DELTA 4 ENVIRONMENTAL INC.,,12631 IMPERIAL HWY STE F220,,SANTA FE SPGS,CA,90670-6756,2021/03/31 00:00:00+00,2023/03/31 00:00:00+00,Corporation,Contractors / Construction,Yes,Yes,No,No,Yes,District 4,SPA 7 - East
